state_name,state_abbr,county_name,state_fips,county_fips,year,median_age,average_household_income,per_capita_income
 Montana,MT,Dawson County,30,021,2022,42.8,68168.0,37705.0
 Montana,MT,Deer Lodge County,30,023,2022,49.6,46436.0,30185.0
 Montana,MT,Fallon County,30,025,2022,37.2,79750.0,42516.0
 Montana,MT,Fergus County,30,027,2022,46.7,58321.0,34932.0
 Montana,MT,Flathead County,30,029,2022,42.3,68025.0,37984.0
 Montana,MT,Gallatin County,30,031,2022,33.5,83434.0,47269.0
 Montana,MT,Garfield County,30,033,2022,42.0,61786.0,33745.0
 Montana,MT,Glacier County,30,035,2022,34.2,41078.0,21438.0
 Montana,MT,Golden Valley County,30,037,2022,54.9,54792.0,31204.0
 Montana,MT,Granite County,30,039,2022,54.7,53917.0,33776.0
 Montana,MT,Hill County,30,041,2022,33.4,58427.0,27996.0
 Montana,MT,Jefferson County,30,043,2022,47.4,73875.0,39963.0
 Montana,MT,Judith Basin County,30,045,2022,50.2,58750.0,36713.0
 Montana,MT,Lake County,30,047,2022,43.7,58009.0,31177.0
 Montana,MT,Lewis and Clark County,30,049,2022,41.2,71967.0,41274.0
 Montana,MT,Liberty County,30,051,2022,36.9,48047.0,34682.0
 Montana,MT,Lincoln County,30,053,2022,52.5,44593.0,29387.0
 Montana,MT,McCone County,30,055,2022,54.0,79022.0,39284.0
 Montana,MT,Madison County,30,057,2022,54.3,61226.0,40358.0
 Montana,MT,Meagher County,30,059,2022,57.6,55753.0,37498.0
 Montana,MT,Mineral County,30,061,2022,50.3,56098.0,32940.0
 Montana,MT,Missoula County,30,063,2022,36.7,66840.0,40311.0
 Montana,MT,Musselshell County,30,065,2022,52.0,54875.0,32506.0
 Montana,MT,Park County,30,067,2022,46.2,67602.0,44273.0
 Montana,MT,Petroleum County,30,069,2022,49.6,57981.0,32590.0
 Montana,MT,Phillips County,30,071,2022,45.9,61250.0,32450.0
 Montana,MT,Pondera County,30,073,2022,41.6,59861.0,30424.0
 Montana,MT,Powder River County,30,075,2022,49.9,60313.0,38588.0
 Montana,MT,Powell County,30,077,2022,45.5,60994.0,29675.0
 Montana,MT,Prairie County,30,079,2022,47.2,44107.0,28287.0
 Montana,MT,Ravalli County,30,081,2022,49.0,67424.0,38555.0
 Montana,MT,Richland County,30,083,2022,38.3,67515.0,34169.0
 Montana,MT,Roosevelt County,30,085,2022,30.4,51038.0,20564.0
 Montana,MT,Rosebud County,30,087,2022,36.4,57656.0,27655.0
 Montana,MT,Sanders County,30,089,2022,54.7,47110.0,29707.0
 Montana,MT,Sheridan County,30,091,2022,43.8,67457.0,42653.0
 Montana,MT,Silver Bow County,30,093,2022,40.3,56297.0,35047.0
 Montana,MT,Stillwater County,30,095,2022,48.0,78380.0,45245.0
 Montana,MT,Sweet Grass County,30,097,2022,43.6,64872.0,35495.0
 Montana,MT,Teton County,30,099,2022,42.4,65224.0,30874.0
 Montana,MT,Toole County,30,101,2022,40.4,54040.0,28621.0
 Montana,MT,Treasure County,30,103,2022,54.3,70096.0,37349.0
 Montana,MT,Valley County,30,105,2022,43.2,59725.0,30941.0
 Montana,MT,Wheatland County,30,107,2022,49.1,48272.0,28410.0
 Montana,MT,Wibaux County,30,109,2022,46.4,58750.0,31089.0
 Montana,MT,Yellowstone County,30,111,2022,38.4,72300.0,40978.0
 Nebraska,NE,Adams County,31,001,2022,38.0,61502.0,34688.0
 Nebraska,NE,Antelope County,31,003,2022,42.5,61924.0,32172.0
 Nebraska,NE,Arthur County,31,005,2022,44.1,66667.0,31210.0
 Nebraska,NE,Banner County,31,007,2022,54.1,62375.0,38474.0
 Nebraska,NE,Blaine County,31,009,2022,57.7,52083.0,40093.0
 Nebraska,NE,Boone County,31,011,2022,43.6,66800.0,36583.0
 Nebraska,NE,Box Butte County,31,013,2022,40.9,67893.0,32141.0
 Nebraska,NE,Boyd County,31,015,2022,55.6,57120.0,35198.0
 Nebraska,NE,Brown County,31,017,2022,46.9,44267.0,31772.0
 Nebraska,NE,Buffalo County,31,019,2022,34.2,70093.0,36327.0
 Nebraska,NE,Burt County,31,021,2022,44.9,54950.0,33457.0
 Nebraska,NE,Butler County,31,023,2022,43.0,75690.0,39639.0
 Nebraska,NE,Cass County,31,025,2022,40.8,87673.0,40941.0
 Nebraska,NE,Cedar County,31,027,2022,41.7,72035.0,35820.0
 Nebraska,NE,Chase County,31,029,2022,43.2,57313.0,34477.0
 Nebraska,NE,Cherry County,31,031,2022,41.5,62373.0,31424.0
 Nebraska,NE,Cheyenne County,31,033,2022,41.4,54038.0,30467.0
 Nebraska,NE,Clay County,31,035,2022,39.5,73933.0,36425.0
 Nebraska,NE,Colfax County,31,037,2022,36.4,71205.0,29436.0
 Nebraska,NE,Cuming County,31,039,2022,41.8,68917.0,34825.0
 Nebraska,NE,Custer County,31,041,2022,42.1,62288.0,35562.0
 Nebraska,NE,Dakota County,31,043,2022,31.7,66112.0,29584.0
 Nebraska,NE,Dawes County,31,045,2022,35.3,53760.0,27256.0
 Nebraska,NE,Dawson County,31,047,2022,35.9,67462.0,34648.0
 Nebraska,NE,Deuel County,31,049,2022,51.0,58875.0,38667.0
 Nebraska,NE,Dixon County,31,051,2022,41.4,60568.0,36911.0
 Nebraska,NE,Dodge County,31,053,2022,39.4,66793.0,33674.0
 Nebraska,NE,Douglas County,31,055,2022,35.3,76083.0,42802.0
 Nebraska,NE,Dundy County,31,057,2022,42.4,58977.0,36436.0
 Nebraska,NE,Fillmore County,31,059,2022,46.4,72335.0,41909.0
 Nebraska,NE,Franklin County,31,061,2022,49.8,55625.0,34650.0
 Nebraska,NE,Frontier County,31,063,2022,43.3,62928.0,30189.0
 Nebraska,NE,Furnas County,31,065,2022,47.0,58895.0,32494.0
 Nebraska,NE,Gage County,31,067,2022,42.9,60035.0,33435.0
 Nebraska,NE,Garden County,31,069,2022,47.3,47139.0,28787.0
 Nebraska,NE,Garfield County,31,071,2022,46.5,64957.0,31710.0
 Nebraska,NE,Gosper County,31,073,2022,48.9,76583.0,38057.0
 Nebraska,NE,Grant County,31,075,2022,40.2,65139.0,32905.0
 Nebraska,NE,Greeley County,31,077,2022,43.6,52813.0,28736.0
 Nebraska,NE,Hall County,31,079,2022,36.0,63553.0,32671.0
 Nebraska,NE,Hamilton County,31,081,2022,41.3,73254.0,34813.0
 Nebraska,NE,Harlan County,31,083,2022,47.5,64583.0,38129.0
 Nebraska,NE,Hayes County,31,085,2022,48.9,59405.0,35135.0
 Nebraska,NE,Hitchcock County,31,087,2022,43.3,49456.0,30595.0
 Nebraska,NE,Holt County,31,089,2022,42.3,66325.0,34952.0
 Nebraska,NE,Hooker County,31,091,2022,40.9,43333.0,29390.0
 Nebraska,NE,Howard County,31,093,2022,42.6,70766.0,33509.0
 Nebraska,NE,Jefferson County,31,095,2022,45.8,54494.0,30363.0
 Nebraska,NE,Johnson County,31,097,2022,40.3,64352.0,28046.0
 Nebraska,NE,Kearney County,31,099,2022,38.3,74276.0,37233.0
 Nebraska,NE,Keith County,31,101,2022,49.1,59511.0,34905.0
 Nebraska,NE,Keya Paha County,31,103,2022,46.4,63977.0,33995.0
 Nebraska,NE,Kimball County,31,105,2022,47.8,53151.0,31290.0
 Nebraska,NE,Knox County,31,107,2022,43.9,61250.0,31269.0
 Nebraska,NE,Lancaster County,31,109,2022,34.1,70387.0,38509.0
 Nebraska,NE,Lincoln County,31,111,2022,42.2,63019.0,33437.0
 Nebraska,NE,Logan County,31,113,2022,44.8,69250.0,35645.0
 Nebraska,NE,Loup County,31,115,2022,43.4,50000.0,28251.0
 Nebraska,NE,McPherson County,31,117,2022,56.3,58250.0,32675.0
 Nebraska,NE,Madison County,31,119,2022,36.8,61139.0,34690.0
 Nebraska,NE,Merrick County,31,121,2022,43.0,57873.0,31349.0
 Nebraska,NE,Morrill County,31,123,2022,40.3,57325.0,29741.0
 Nebraska,NE,Nance County,31,125,2022,44.0,60054.0,32568.0
 Nebraska,NE,Nemaha County,31,127,2022,38.6,57196.0,36367.0
 Nebraska,NE,Nuckolls County,31,129,2022,49.4,66000.0,39201.0
 Nebraska,NE,Otoe County,31,131,2022,42.0,73031.0,36817.0
 Nebraska,NE,Pawnee County,31,133,2022,47.3,55833.0,29091.0
 Nebraska,NE,Perkins County,31,135,2022,41.5,61786.0,34696.0
 Nebraska,NE,Phelps County,31,137,2022,40.4,65114.0,38930.0
 Nebraska,NE,Pierce County,31,139,2022,40.2,65603.0,33513.0
 Nebraska,NE,Platte County,31,141,2022,38.3,69943.0,35991.0
 Nebraska,NE,Polk County,31,143,2022,43.4,67695.0,34344.0
 Nebraska,NE,Red Willow County,31,145,2022,41.5,58344.0,34401.0
 Nebraska,NE,Richardson County,31,147,2022,47.1,50321.0,32336.0
 Nebraska,NE,Rock County,31,149,2022,43.5,57566.0,34660.0
 Nebraska,NE,Saline County,31,151,2022,38.6,71104.0,32563.0
 Nebraska,NE,Sarpy County,31,153,2022,35.3,95911.0,43845.0
 Nebraska,NE,Saunders County,31,155,2022,40.4,84474.0,41364.0
 Nebraska,NE,Scotts Bluff County,31,157,2022,39.2,60137.0,33158.0
 Nebraska,NE,Seward County,31,159,2022,37.5,79677.0,36054.0
 Nebraska,NE,Sheridan County,31,161,2022,45.8,53609.0,31699.0
 Nebraska,NE,Sherman County,31,163,2022,49.1,60194.0,31023.0
 Nebraska,NE,Sioux County,31,165,2022,41.3,50833.0,26748.0
 Nebraska,NE,Stanton County,31,167,2022,41.4,76035.0,36737.0
 Nebraska,NE,Thayer County,31,169,2022,45.9,60305.0,32028.0
 Nebraska,NE,Thomas County,31,171,2022,46.7,70069.0,42187.0
 Nebraska,NE,Thurston County,31,173,2022,28.1,63459.0,23785.0
 Nebraska,NE,Valley County,31,175,2022,46.3,62321.0,34637.0
 Nebraska,NE,Washington County,31,177,2022,41.6,89671.0,44206.0
 Nebraska,NE,Wayne County,31,179,2022,31.8,64951.0,29985.0
 Nebraska,NE,Webster County,31,181,2022,44.6,62571.0,34652.0
 Nebraska,NE,Wheeler County,31,183,2022,57.8,59167.0,35158.0
 Nebraska,NE,York County,31,185,2022,39.5,72914.0,39507.0
 Nevada,NV,Churchill County,32,001,2022,39.7,69922.0,35869.0
 Nevada,NV,Clark County,32,003,2022,37.8,69911.0,36615.0
 Nevada,NV,Douglas County,32,005,2022,53.5,84262.0,49115.0
 Nevada,NV,Elko County,32,007,2022,34.9,87755.0,39001.0
 Nevada,NV,Esmeralda County,32,009,2022,55.0,40694.0,31776.0
 Nevada,NV,Eureka County,32,011,2022,48.4,73929.0,32187.0
 Nevada,NV,Humboldt County,32,013,2022,37.0,75574.0,35979.0
 Nevada,NV,Lander County,32,015,2022,40.0,92388.0,41561.0
 Nevada,NV,Lincoln County,32,017,2022,40.6,67412.0,32459.0
 Nevada,NV,Lyon County,32,019,2022,43.2,70026.0,36330.0
 Nevada,NV,Mineral County,32,021,2022,39.8,46625.0,26662.0
 Nevada,NV,Nye County,32,023,2022,52.9,53602.0,30751.0
 Nevada,NV,Pershing County,32,027,2022,40.4,66304.0,25896.0
 Nevada,NV,Storey County,32,029,2022,55.7,86932.0,44539.0
 Nevada,NV,Washoe County,32,031,2022,38.6,81531.0,44448.0
 Nevada,NV,White Pine County,32,033,2022,41.4,71297.0,30668.0
 Nevada,NV,Carson City,32,510,2022,42.1,67465.0,37677.0
 New Hampshire,NH,Belknap County,33,001,2022,47.8,80719.0,43670.0
 New Hampshire,NH,Carroll County,33,003,2022,53.8,77049.0,48199.0
 New Hampshire,NH,Cheshire County,33,005,2022,43.5,76551.0,40196.0
 New Hampshire,NH,Coos County,33,007,2022,49.7,55247.0,32570.0
 New Hampshire,NH,Grafton County,33,009,2022,44.1,79949.0,47080.0
 New Hampshire,NH,Hillsborough County,33,011,2022,40.9,95112.0,49675.0
 New Hampshire,NH,Merrimack County,33,013,2022,42.8,88806.0,44391.0
 New Hampshire,NH,Rockingham County,33,015,2022,44.7,110225.0,56321.0
 New Hampshire,NH,Strafford County,33,017,2022,37.7,83212.0,43338.0
 New Hampshire,NH,Sullivan County,33,019,2022,47.0,70788.0,39087.0
 New Jersey,NJ,Atlantic County,34,001,2022,42.0,73113.0,39699.0
 New Jersey,NJ,Bergen County,34,003,2022,42.0,118714.0,60222.0
 New Jersey,NJ,Burlington County,34,005,2022,41.7,102615.0,51549.0
 New Jersey,NJ,Camden County,34,007,2022,38.7,82005.0,42398.0
 New Jersey,NJ,Cape May County,34,009,2022,50.9,83870.0,51344.0
 New Jersey,NJ,Cumberland County,34,011,2022,37.9,62310.0,32551.0
 New Jersey,NJ,Essex County,34,013,2022,37.6,73785.0,45946.0
 New Jersey,NJ,Gloucester County,34,015,2022,40.2,99668.0,45933.0
 New Jersey,NJ,Hudson County,34,017,2022,35.6,86854.0,51277.0
 New Jersey,NJ,Hunterdon County,34,019,2022,46.4,133534.0,68112.0
 New Jersey,NJ,Mercer County,34,021,2022,39.3,92697.0,50053.0
 New Jersey,NJ,Middlesex County,34,023,2022,39.1,105206.0,47196.0
 New Jersey,NJ,Monmouth County,34,025,2022,43.3,118527.0,62998.0
 New Jersey,NJ,Morris County,34,027,2022,42.7,130808.0,67555.0
 New Jersey,NJ,Ocean County,34,029,2022,41.8,82379.0,42497.0
 New Jersey,NJ,Passaic County,34,031,2022,37.8,84465.0,38932.0
 New Jersey,NJ,Salem County,34,033,2022,41.8,73378.0,37904.0
 New Jersey,NJ,Somerset County,34,035,2022,42.0,131948.0,67554.0
 New Jersey,NJ,Sussex County,34,037,2022,44.5,111094.0,54124.0
 New Jersey,NJ,Union County,34,039,2022,39.0,95000.0,49666.0
 New Jersey,NJ,Warren County,34,041,2022,44.0,92620.0,45517.0
 New Mexico,NM,Bernalillo County,35,001,2022,38.6,62220.0,36996.0
 New Mexico,NM,Catron County,35,003,2022,59.5,44777.0,26678.0
 New Mexico,NM,Chaves County,35,005,2022,36.2,49673.0,26568.0
 New Mexico,NM,Cibola County,35,006,2022,38.0,49866.0,22394.0
 New Mexico,NM,Colfax County,35,007,2022,49.2,46286.0,28275.0
 New Mexico,NM,Curry County,35,009,2022,31.7,55427.0,28045.0
 New Mexico,NM,De Baca County,35,011,2022,28.5,34702.0,27710.0
 New Mexico,NM,Doña Ana County,35,013,2022,33.2,51232.0,26900.0
 New Mexico,NM,Eddy County,35,015,2022,35.7,77458.0,36274.0
 New Mexico,NM,Grant County,35,017,2022,48.1,44895.0,29123.0
 New Mexico,NM,Guadalupe County,35,019,2022,43.0,38713.0,27526.0
 New Mexico,NM,Harding County,35,021,2022,42.2,39489.0,68690.0
 New Mexico,NM,Hidalgo County,35,023,2022,42.1,53651.0,25476.0
 New Mexico,NM,Lea County,35,025,2022,32.2,65855.0,29635.0
 New Mexico,NM,Lincoln County,35,027,2022,51.7,47919.0,31332.0
 New Mexico,NM,Los Alamos County,35,028,2022,41.2,135801.0,71527.0
 New Mexico,NM,Luna County,35,029,2022,36.5,38241.0,20799.0
 New Mexico,NM,McKinley County,35,031,2022,33.6,44029.0,19188.0
 New Mexico,NM,Mora County,35,033,2022,59.4,40231.0,28356.0
 New Mexico,NM,Otero County,35,035,2022,35.9,50833.0,26319.0
 New Mexico,NM,Quay County,35,037,2022,46.6,38998.0,25348.0
 New Mexico,NM,Rio Arriba County,35,039,2022,41.7,52031.0,27878.0
 New Mexico,NM,Roosevelt County,35,041,2022,31.3,52644.0,24954.0
 New Mexico,NM,Sandoval County,35,043,2022,40.8,76424.0,36603.0
 New Mexico,NM,San Juan County,35,045,2022,36.8,50734.0,25008.0
 New Mexico,NM,San Miguel County,35,047,2022,45.0,43490.0,26314.0
 New Mexico,NM,Santa Fe County,35,049,2022,47.7,70522.0,45402.0
 New Mexico,NM,Sierra County,35,051,2022,55.4,35256.0,26396.0
 New Mexico,NM,Socorro County,35,053,2022,39.6,40699.0,21792.0
 New Mexico,NM,Taos County,35,055,2022,49.8,55145.0,36361.0
 New Mexico,NM,Torrance County,35,057,2022,43.0,50727.0,24657.0
 New Mexico,NM,Union County,35,059,2022,39.4,41714.0,20779.0
 New Mexico,NM,Valencia County,35,061,2022,38.8,56246.0,28817.0
 New York,NY,Albany County,36,001,2022,38.1,78829.0,44101.0
 New York,NY,Allegany County,36,003,2022,38.9,58725.0,28506.0
 New York,NY,Bronx County,36,005,2022,35.0,47036.0,25845.0
 New York,NY,Broome County,36,007,2022,39.7,58317.0,33674.0
 New York,NY,Cattaraugus County,36,009,2022,42.5,56889.0,30286.0
 New York,NY,Cayuga County,36,011,2022,43.4,63227.0,35579.0
 New York,NY,Chautauqua County,36,013,2022,42.8,54625.0,30718.0
 New York,NY,Chemung County,36,015,2022,41.7,61358.0,34304.0
 New York,NY,Chenango County,36,017,2022,44.9,61741.0,32708.0
 New York,NY,Clinton County,36,019,2022,40.9,67097.0,34834.0
 New York,NY,Columbia County,36,021,2022,49.3,81741.0,49093.0
 New York,NY,Cortland County,36,023,2022,36.3,65029.0,31594.0
 New York,NY,Delaware County,36,025,2022,48.9,58338.0,33332.0
 New York,NY,Dutchess County,36,027,2022,42.9,94578.0,49379.0
 New York,NY,Erie County,36,029,2022,40.1,68014.0,39703.0
 New York,NY,Essex County,36,031,2022,49.2,68090.0,39049.0
 New York,NY,Franklin County,36,033,2022,41.9,60270.0,30411.0
 New York,NY,Fulton County,36,035,2022,44.2,60557.0,33282.0
 New York,NY,Genesee County,36,037,2022,42.7,68178.0,35053.0
 New York,NY,Greene County,36,039,2022,47.0,70294.0,38587.0
 New York,NY,Hamilton County,36,041,2022,56.4,66891.0,37326.0
 New York,NY,Herkimer County,36,043,2022,44.3,68104.0,34394.0
 New York,NY,Jefferson County,36,045,2022,32.8,62782.0,32775.0
 New York,NY,Kings County,36,047,2022,35.9,74692.0,43165.0
 New York,NY,Lewis County,36,049,2022,42.0,64401.0,31127.0
 New York,NY,Livingston County,36,051,2022,41.7,70443.0,35673.0
 New York,NY,Madison County,36,053,2022,42.5,68869.0,37666.0
 New York,NY,Monroe County,36,055,2022,39.3,71450.0,40937.0
 New York,NY,Montgomery County,36,057,2022,40.6,58033.0,29961.0
 New York,NY,Nassau County,36,059,2022,41.7,137709.0,60456.0
 New York,NY,New York County,36,061,2022,38.5,99880.0,89702.0
 New York,NY,Niagara County,36,063,2022,43.1,65882.0,36556.0
 New York,NY,Oneida County,36,065,2022,40.9,66402.0,35284.0
 New York,NY,Onondaga County,36,067,2022,39.4,71479.0,39371.0
 New York,NY,Ontario County,36,069,2022,43.8,76603.0,43046.0
 New York,NY,Orange County,36,071,2022,36.8,91806.0,40410.0
 New York,NY,Orleans County,36,073,2022,43.2,61069.0,33054.0
 New York,NY,Oswego County,36,075,2022,40.3,65054.0,33904.0
 New York,NY,Otsego County,36,077,2022,40.8,65778.0,34573.0
 New York,NY,Putnam County,36,079,2022,44.1,120970.0,53105.0
 New York,NY,Queens County,36,081,2022,39.9,82431.0,39201.0
 New York,NY,Rensselaer County,36,083,2022,40.0,83734.0,42728.0
 New York,NY,Richmond County,36,085,2022,40.3,96185.0,43199.0
 New York,NY,Rockland County,36,087,2022,35.3,106173.0,44212.0
 New York,NY,St. Lawrence County,36,089,2022,38.8,58339.0,29827.0
 New York,NY,Saratoga County,36,091,2022,43.3,97038.0,51931.0
 New York,NY,Schenectady County,36,093,2022,39.7,75056.0,39791.0
 New York,NY,Schoharie County,36,095,2022,45.7,71479.0,37280.0
 New York,NY,Schuyler County,36,097,2022,47.3,61316.0,35062.0
 New York,NY,Seneca County,36,099,2022,43.0,64050.0,34212.0
 New York,NY,Steuben County,36,101,2022,42.8,62506.0,35282.0
 New York,NY,Suffolk County,36,103,2022,41.7,122498.0,54127.0
 New York,NY,Sullivan County,36,105,2022,41.9,67841.0,37854.0
 New York,NY,Tioga County,36,107,2022,44.7,70427.0,37691.0
 New York,NY,Tompkins County,36,109,2022,32.6,69995.0,40781.0
 New York,NY,Ulster County,36,111,2022,44.2,77197.0,43168.0
 New York,NY,Warren County,36,113,2022,46.7,74531.0,44183.0
 New York,NY,Washington County,36,115,2022,44.6,68703.0,34233.0
 New York,NY,Wayne County,36,117,2022,43.6,71007.0,36834.0
 New York,NY,Westchester County,36,119,2022,41.3,114651.0,67776.0
 New York,NY,Wyoming County,36,121,2022,42.9,65066.0,35228.0
 New York,NY,Yates County,36,123,2022,41.7,63974.0,32291.0
 North Carolina,NC,Alamance County,37,001,2022,39.1,60866.0,32105.0
 North Carolina,NC,Alexander County,37,003,2022,43.9,62764.0,30510.0
 North Carolina,NC,Alleghany County,37,005,2022,50.6,42115.0,32330.0
 North Carolina,NC,Anson County,37,007,2022,41.1,42000.0,22854.0
 North Carolina,NC,Ashe County,37,009,2022,49.6,49176.0,29683.0
 North Carolina,NC,Avery County,37,011,2022,46.5,53513.0,30578.0
 North Carolina,NC,Beaufort County,37,013,2022,46.9,56081.0,32936.0
 North Carolina,NC,Bertie County,37,015,2022,45.9,41652.0,27311.0
 North Carolina,NC,Bladen County,37,017,2022,45.0,40476.0,26544.0
 North Carolina,NC,Brunswick County,37,019,2022,55.7,71193.0,42263.0
 North Carolina,NC,Buncombe County,37,021,2022,42.3,66531.0,39495.0
 North Carolina,NC,Burke County,37,023,2022,45.1,53732.0,30633.0
 North Carolina,NC,Cabarrus County,37,025,2022,37.6,83828.0,38690.0
 North Carolina,NC,Caldwell County,37,027,2022,45.1,52362.0,29125.0
 North Carolina,NC,Camden County,37,029,2022,41.1,79120.0,34117.0
 North Carolina,NC,Carteret County,37,031,2022,49.9,66965.0,39817.0
 North Carolina,NC,Caswell County,37,033,2022,46.4,56999.0,27503.0
 North Carolina,NC,Catawba County,37,035,2022,41.5,62070.0,34369.0
 North Carolina,NC,Chatham County,37,037,2022,47.6,84222.0,53291.0
 North Carolina,NC,Cherokee County,37,039,2022,52.9,49254.0,28752.0
 North Carolina,NC,Chowan County,37,041,2022,48.7,51188.0,32479.0
 North Carolina,NC,Clay County,37,043,2022,54.1,57065.0,34382.0
 North Carolina,NC,Cleveland County,37,045,2022,41.4,50723.0,27522.0
 North Carolina,NC,Columbus County,37,047,2022,41.8,43206.0,24236.0
 North Carolina,NC,Craven County,37,049,2022,38.5,61676.0,33963.0
 North Carolina,NC,Cumberland County,37,051,2022,31.7,55551.0,29681.0
 North Carolina,NC,Currituck County,37,053,2022,42.5,82793.0,40352.0
 North Carolina,NC,Dare County,37,055,2022,48.1,79742.0,45669.0
 North Carolina,NC,Davidson County,37,057,2022,42.6,58473.0,31024.0
 North Carolina,NC,Davie County,37,059,2022,45.2,69105.0,36570.0
 North Carolina,NC,Duplin County,37,061,2022,40.6,49376.0,25428.0
 North Carolina,NC,Durham County,37,063,2022,35.8,74927.0,43945.0
 North Carolina,NC,Edgecombe County,37,065,2022,41.6,46370.0,25813.0
 North Carolina,NC,Forsyth County,37,067,2022,38.4,61229.0,35600.0
 North Carolina,NC,Franklin County,37,069,2022,41.0,70493.0,33313.0
 North Carolina,NC,Gaston County,37,071,2022,39.9,62628.0,33806.0
 North Carolina,NC,Gates County,37,073,2022,47.3,55750.0,28091.0
 North Carolina,NC,Graham County,37,075,2022,45.3,46010.0,25835.0
 North Carolina,NC,Granville County,37,077,2022,42.5,68079.0,31604.0
 North Carolina,NC,Greene County,37,079,2022,40.0,50320.0,21972.0
 North Carolina,NC,Guilford County,37,081,2022,37.2,62880.0,36563.0
 North Carolina,NC,Halifax County,37,083,2022,43.6,41629.0,25504.0
 North Carolina,NC,Harnett County,37,085,2022,35.2,64992.0,29678.0
 North Carolina,NC,Haywood County,37,087,2022,47.7,56596.0,34609.0
 North Carolina,NC,Henderson County,37,089,2022,47.7,65508.0,37457.0
 North Carolina,NC,Hertford County,37,091,2022,41.7,46196.0,25313.0
 North Carolina,NC,Hoke County,37,093,2022,33.5,57141.0,27991.0
 North Carolina,NC,Hyde County,37,095,2022,46.8,43724.0,19258.0
 North Carolina,NC,Iredell County,37,097,2022,40.8,73103.0,40959.0
 North Carolina,NC,Jackson County,37,099,2022,39.2,51482.0,31384.0
 North Carolina,NC,Johnston County,37,101,2022,38.4,75288.0,35078.0
 North Carolina,NC,Jones County,37,103,2022,47.9,53053.0,28373.0
 North Carolina,NC,Lee County,37,105,2022,39.6,60941.0,30083.0
 North Carolina,NC,Lenoir County,37,107,2022,42.7,43063.0,26697.0
 North Carolina,NC,Lincoln County,37,109,2022,44.3,75672.0,40574.0
 North Carolina,NC,McDowell County,37,111,2022,44.3,53532.0,29047.0
 North Carolina,NC,Macon County,37,113,2022,50.6,51042.0,32623.0
 North Carolina,NC,Madison County,37,115,2022,44.6,56664.0,33821.0
 North Carolina,NC,Martin County,37,117,2022,46.7,44799.0,25769.0
 North Carolina,NC,Mecklenburg County,37,119,2022,35.4,79265.0,48625.0
 North Carolina,NC,Mitchell County,37,121,2022,47.4,55534.0,31696.0
 North Carolina,NC,Montgomery County,37,123,2022,43.7,55523.0,29346.0
 North Carolina,NC,Moore County,37,125,2022,43.0,77981.0,42094.0
 North Carolina,NC,Nash County,37,127,2022,41.7,56770.0,31987.0
 North Carolina,NC,New Hanover County,37,129,2022,40.2,67515.0,43378.0
 North Carolina,NC,Northampton County,37,131,2022,51.3,45698.0,29047.0
 North Carolina,NC,Onslow County,37,133,2022,26.9,59976.0,29214.0
 North Carolina,NC,Orange County,37,135,2022,36.2,85785.0,50449.0
 North Carolina,NC,Pamlico County,37,137,2022,54.2,55867.0,32677.0
 North Carolina,NC,Pasquotank County,37,139,2022,39.0,61411.0,31762.0
 North Carolina,NC,Pender County,37,141,2022,42.6,74538.0,36352.0
 North Carolina,NC,Perquimans County,37,143,2022,49.8,59401.0,31919.0
 North Carolina,NC,Person County,37,145,2022,43.7,60688.0,33456.0
 North Carolina,NC,Pitt County,37,147,2022,33.2,54915.0,32224.0
 North Carolina,NC,Polk County,37,149,2022,54.2,60465.0,35916.0
 North Carolina,NC,Randolph County,37,151,2022,41.4,56423.0,29131.0
 North Carolina,NC,Richmond County,37,153,2022,40.1,42354.0,24416.0
 North Carolina,NC,Robeson County,37,155,2022,36.8,39393.0,21998.0
 North Carolina,NC,Rockingham County,37,157,2022,45.1,50737.0,29239.0
 North Carolina,NC,Rowan County,37,159,2022,40.7,59717.0,31108.0
 North Carolina,NC,Rutherford County,37,161,2022,44.9,50512.0,28873.0
 North Carolina,NC,Sampson County,37,163,2022,39.6,49963.0,25969.0
 North Carolina,NC,Scotland County,37,165,2022,39.0,41948.0,24464.0
 North Carolina,NC,Stanly County,37,167,2022,41.4,60634.0,30857.0
 North Carolina,NC,Stokes County,37,169,2022,47.4,57539.0,32601.0
 North Carolina,NC,Surry County,37,171,2022,43.8,52743.0,30274.0
 North Carolina,NC,Swain County,37,173,2022,41.6,52818.0,28624.0
 North Carolina,NC,Transylvania County,37,175,2022,52.4,62056.0,36660.0
 North Carolina,NC,Tyrrell County,37,177,2022,45.3,55341.0,22403.0
 North Carolina,NC,Union County,37,179,2022,38.9,95533.0,43957.0
 North Carolina,NC,Vance County,37,181,2022,40.7,48340.0,26771.0
 North Carolina,NC,Wake County,37,183,2022,37.0,96734.0,50188.0
 North Carolina,NC,Warren County,37,185,2022,48.6,42282.0,29771.0
 North Carolina,NC,Washington County,37,187,2022,48.0,38927.0,26209.0
 North Carolina,NC,Watauga County,37,189,2022,32.1,50034.0,30807.0
 North Carolina,NC,Wayne County,37,191,2022,37.5,54323.0,30540.0
 North Carolina,NC,Wilkes County,37,193,2022,45.3,49119.0,27592.0
 North Carolina,NC,Wilson County,37,195,2022,40.9,49827.0,28715.0
 North Carolina,NC,Yadkin County,37,197,2022,44.5,57486.0,32680.0
 North Carolina,NC,Yancey County,37,199,2022,48.0,53103.0,31037.0
 North Dakota,ND,Adams County,38,001,2022,46.9,57950.0,35830.0
