state_name,state_abbr,county_name,state_fips,county_fips
 New Jersey,NJ,Sussex County,34,037
 New Jersey,NJ,Union County,34,039
 New Jersey,NJ,Warren County,34,041
 New Jersey,NJ,Atlantic County,34,001
 New Jersey,NJ,Bergen County,34,003
 New Jersey,NJ,Burlington County,34,005
 New Jersey,NJ,Camden County,34,007
 New Jersey,NJ,Cape May County,34,009
 New Jersey,NJ,Cumberland County,34,011
 New Jersey,NJ,Essex County,34,013
 New Jersey,NJ,Gloucester County,34,015
 New Jersey,NJ,Hudson County,34,017
 New Jersey,NJ,Hunterdon County,34,019
 New Jersey,NJ,Mercer County,34,021
 New Jersey,NJ,Middlesex County,34,023
 New Jersey,NJ,Monmouth County,34,025
 New Jersey,NJ,Morris County,34,027
 New Jersey,NJ,Ocean County,34,029
 New Jersey,NJ,Passaic County,34,031
 New Jersey,NJ,Salem County,34,033
 New Jersey,NJ,Somerset County,34,035
 New Jersey,NJ,Sussex County,34,037
 New Jersey,NJ,Union County,34,039
 New Jersey,NJ,Warren County,34,041
 New Mexico,NM,Catron County,35,003
 New Mexico,NM,Chaves County,35,005
 New Mexico,NM,Cibola County,35,006
 New Mexico,NM,Colfax County,35,007
 New Mexico,NM,Curry County,35,009
 New Mexico,NM,De Baca County,35,011
 New Mexico,NM,Doña Ana County,35,013
 New Mexico,NM,Eddy County,35,015
 New Mexico,NM,Grant County,35,017
 New Mexico,NM,Guadalupe County,35,019
 New Mexico,NM,Harding County,35,021
 New Mexico,NM,Hidalgo County,35,023
 New Mexico,NM,Lea County,35,025
 New Mexico,NM,Lincoln County,35,027
 New Mexico,NM,Los Alamos County,35,028
 New Mexico,NM,Luna County,35,029
 New Mexico,NM,McKinley County,35,031
 New Mexico,NM,Mora County,35,033
 New Mexico,NM,Otero County,35,035
 New Mexico,NM,Quay County,35,037
 New Mexico,NM,Rio Arriba County,35,039
 New Mexico,NM,Sandoval County,35,043
 New Mexico,NM,San Juan County,35,045
 New Mexico,NM,Santa Fe County,35,049
 New Mexico,NM,Socorro County,35,053
 New Mexico,NM,Taos County,35,055
 New Mexico,NM,Union County,35,059
 New Mexico,NM,Valencia County,35,061
 New Mexico,NM,Bernalillo County,35,001
 New Mexico,NM,Roosevelt County,35,041
 New Mexico,NM,San Miguel County,35,047
 New Mexico,NM,Sierra County,35,051
 New Mexico,NM,Torrance County,35,057
 New Mexico,NM,Bernalillo County,35,001
 New Mexico,NM,Catron County,35,003
 New Mexico,NM,Chaves County,35,005
 New Mexico,NM,Cibola County,35,006
 New Mexico,NM,Colfax County,35,007
 New Mexico,NM,Curry County,35,009
 New Mexico,NM,De Baca County,35,011
 New Mexico,NM,Doña Ana County,35,013
 New Mexico,NM,Eddy County,35,015
 New Mexico,NM,Grant County,35,017
 New Mexico,NM,Guadalupe County,35,019
 New Mexico,NM,Harding County,35,021
 New Mexico,NM,Hidalgo County,35,023
 New Mexico,NM,Lea County,35,025
 New Mexico,NM,Lincoln County,35,027
 New Mexico,NM,Los Alamos County,35,028
 New Mexico,NM,Luna County,35,029
 New Mexico,NM,McKinley County,35,031
 New Mexico,NM,Mora County,35,033
 New Mexico,NM,Otero County,35,035
 New Mexico,NM,Quay County,35,037
 New Mexico,NM,Rio Arriba County,35,039
 New Mexico,NM,Roosevelt County,35,041
 New Mexico,NM,Sandoval County,35,043
 New Mexico,NM,San Juan County,35,045
 New Mexico,NM,San Miguel County,35,047
 New Mexico,NM,Santa Fe County,35,049
 New Mexico,NM,Sierra County,35,051
 New Mexico,NM,Socorro County,35,053
 New Mexico,NM,Taos County,35,055
 New Mexico,NM,Torrance County,35,057
 New Mexico,NM,Union County,35,059
 New Mexico,NM,Valencia County,35,061
 New Mexico,NM,Bernalillo County,35,001
 New Mexico,NM,Catron County,35,003
 New Mexico,NM,Chaves County,35,005
 New Mexico,NM,Cibola County,35,006
 New Mexico,NM,Colfax County,35,007
 New Mexico,NM,Curry County,35,009
 New Mexico,NM,De Baca County,35,011
 New Mexico,NM,Doña Ana County,35,013
 New Mexico,NM,Eddy County,35,015
 New Mexico,NM,Grant County,35,017
 New Mexico,NM,Guadalupe County,35,019
 New Mexico,NM,Harding County,35,021
 New Mexico,NM,Hidalgo County,35,023
 New Mexico,NM,Lea County,35,025
 New Mexico,NM,Lincoln County,35,027
 New Mexico,NM,Los Alamos County,35,028
 New Mexico,NM,Luna County,35,029
 New Mexico,NM,McKinley County,35,031
 New Mexico,NM,Mora County,35,033
 New Mexico,NM,Otero County,35,035
 New Mexico,NM,Quay County,35,037
 New Mexico,NM,Rio Arriba County,35,039
 New Mexico,NM,Roosevelt County,35,041
 New Mexico,NM,Sandoval County,35,043
 New Mexico,NM,San Juan County,35,045
 New Mexico,NM,San Miguel County,35,047
 New Mexico,NM,Santa Fe County,35,049
 New Mexico,NM,Sierra County,35,051
 New Mexico,NM,Socorro County,35,053
 New Mexico,NM,Taos County,35,055
 New Mexico,NM,Torrance County,35,057
 New Mexico,NM,Union County,35,059
 New Mexico,NM,Valencia County,35,061
 New York,NY,Allegany County,36,003
 New York,NY,Cattaraugus County,36,009
 New York,NY,Chemung County,36,015
 New York,NY,Columbia County,36,021
 New York,NY,Dutchess County,36,027
 New York,NY,Essex County,36,031
 New York,NY,Genesee County,36,037
 New York,NY,Herkimer County,36,043
 New York,NY,Lewis County,36,049
 New York,NY,Monroe County,36,055
 New York,NY,New York County,36,061
 New York,NY,Onondaga County,36,067
 New York,NY,Orleans County,36,073
 New York,NY,Putnam County,36,079
 New York,NY,Richmond County,36,085
 New York,NY,Albany County,36,001
 New York,NY,Bronx County,36,005
 New York,NY,Broome County,36,007
 New York,NY,Cayuga County,36,011
 New York,NY,Chautauqua County,36,013
 New York,NY,Chenango County,36,017
 New York,NY,Clinton County,36,019
 New York,NY,Cortland County,36,023
 New York,NY,Delaware County,36,025
 New York,NY,Erie County,36,029
 New York,NY,Franklin County,36,033
 New York,NY,Fulton County,36,035
 New York,NY,Greene County,36,039
 New York,NY,Hamilton County,36,041
 New York,NY,Jefferson County,36,045
 New York,NY,Kings County,36,047
 New York,NY,Livingston County,36,051
 New York,NY,Madison County,36,053
 New York,NY,Montgomery County,36,057
 New York,NY,Nassau County,36,059
 New York,NY,Niagara County,36,063
 New York,NY,Oneida County,36,065
 New York,NY,Ontario County,36,069
 New York,NY,Orange County,36,071
 New York,NY,Oswego County,36,075
 New York,NY,Otsego County,36,077
 New York,NY,Queens County,36,081
 New York,NY,Rensselaer County,36,083
 New York,NY,Rockland County,36,087
 New York,NY,St. Lawrence County,36,089
 New York,NY,Saratoga County,36,091
 New York,NY,Schenectady County,36,093
 New York,NY,Schoharie County,36,095
 New York,NY,Schuyler County,36,097
 New York,NY,Seneca County,36,099
 New York,NY,Steuben County,36,101
 New York,NY,Suffolk County,36,103
 New York,NY,Sullivan County,36,105
 New York,NY,Tioga County,36,107
 New York,NY,Tompkins County,36,109
 New York,NY,Ulster County,36,111
 New York,NY,Warren County,36,113
 New York,NY,Washington County,36,115
 New York,NY,Wayne County,36,117
 New York,NY,Westchester County,36,119
 New York,NY,Wyoming County,36,121
 New York,NY,Yates County,36,123
 New York,NY,Albany County,36,001
 New York,NY,Allegany County,36,003
 New York,NY,Bronx County,36,005
 New York,NY,Broome County,36,007
 New York,NY,Cattaraugus County,36,009
 New York,NY,Cayuga County,36,011
 New York,NY,Chautauqua County,36,013
 New York,NY,Chemung County,36,015
 New York,NY,Chenango County,36,017
 New York,NY,Clinton County,36,019
 New York,NY,Columbia County,36,021
 New York,NY,Cortland County,36,023
 New York,NY,Delaware County,36,025
 New York,NY,Dutchess County,36,027
 New York,NY,Erie County,36,029
 New York,NY,Essex County,36,031
 New York,NY,Franklin County,36,033
 New York,NY,Fulton County,36,035
 New York,NY,Genesee County,36,037
 New York,NY,Greene County,36,039
 New York,NY,Hamilton County,36,041
 New York,NY,Herkimer County,36,043
 New York,NY,Jefferson County,36,045
 New York,NY,Kings County,36,047
 New York,NY,Lewis County,36,049
 New York,NY,Livingston County,36,051
 New York,NY,Madison County,36,053
 New York,NY,Monroe County,36,055
 New York,NY,Montgomery County,36,057
 New York,NY,Nassau County,36,059
 New York,NY,New York County,36,061
 New York,NY,Niagara County,36,063
 New York,NY,Oneida County,36,065
 New York,NY,Onondaga County,36,067
 New York,NY,Ontario County,36,069
 New York,NY,Orange County,36,071
 New York,NY,Orleans County,36,073
 New York,NY,Oswego County,36,075
 New York,NY,Otsego County,36,077
 New York,NY,Putnam County,36,079
 New York,NY,Queens County,36,081
 New York,NY,Rensselaer County,36,083
 New York,NY,Richmond County,36,085
 New York,NY,Rockland County,36,087
 New York,NY,St. Lawrence County,36,089
 New York,NY,Saratoga County,36,091
 New York,NY,Schenectady County,36,093
 New York,NY,Schoharie County,36,095
 New York,NY,Schuyler County,36,097
 New York,NY,Seneca County,36,099
 New York,NY,Steuben County,36,101
 New York,NY,Suffolk County,36,103
 New York,NY,Sullivan County,36,105
 New York,NY,Tioga County,36,107
 New York,NY,Tompkins County,36,109
 New York,NY,Ulster County,36,111
 New York,NY,Warren County,36,113
 New York,NY,Washington County,36,115
 New York,NY,Wayne County,36,117
 New York,NY,Westchester County,36,119
 New York,NY,Wyoming County,36,121
 New York,NY,Yates County,36,123
 New York,NY,Albany County,36,001
 New York,NY,Allegany County,36,003
 New York,NY,Bronx County,36,005
 New York,NY,Broome County,36,007
 New York,NY,Cattaraugus County,36,009
 New York,NY,Cayuga County,36,011
 New York,NY,Chautauqua County,36,013
 New York,NY,Chemung County,36,015
 New York,NY,Chenango County,36,017
 New York,NY,Clinton County,36,019
 New York,NY,Columbia County,36,021
 New York,NY,Cortland County,36,023
 New York,NY,Delaware County,36,025
 New York,NY,Dutchess County,36,027
 New York,NY,Erie County,36,029
 New York,NY,Essex County,36,031
 New York,NY,Franklin County,36,033
 New York,NY,Fulton County,36,035
 New York,NY,Genesee County,36,037
 New York,NY,Greene County,36,039
 New York,NY,Hamilton County,36,041
 New York,NY,Herkimer County,36,043
 New York,NY,Jefferson County,36,045
 New York,NY,Kings County,36,047
 New York,NY,Lewis County,36,049
 New York,NY,Livingston County,36,051
 New York,NY,Madison County,36,053
 New York,NY,Monroe County,36,055
 New York,NY,Montgomery County,36,057
 New York,NY,Nassau County,36,059
 New York,NY,New York County,36,061
 New York,NY,Niagara County,36,063
 New York,NY,Oneida County,36,065
 New York,NY,Onondaga County,36,067
 New York,NY,Ontario County,36,069
 New York,NY,Orange County,36,071
 New York,NY,Orleans County,36,073
 New York,NY,Oswego County,36,075
 New York,NY,Otsego County,36,077
 New York,NY,Putnam County,36,079
 New York,NY,Queens County,36,081
 New York,NY,Rensselaer County,36,083
 New York,NY,Richmond County,36,085
 New York,NY,Rockland County,36,087
 New York,NY,St. Lawrence County,36,089
 New York,NY,Saratoga County,36,091
 New York,NY,Schenectady County,36,093
 New York,NY,Schoharie County,36,095
 New York,NY,Schuyler County,36,097
 New York,NY,Seneca County,36,099
 New York,NY,Steuben County,36,101
 New York,NY,Suffolk County,36,103
 New York,NY,Sullivan County,36,105
 New York,NY,Tioga County,36,107
 New York,NY,Tompkins County,36,109
 New York,NY,Ulster County,36,111
 New York,NY,Warren County,36,113
 New York,NY,Washington County,36,115
 New York,NY,Wayne County,36,117
 New York,NY,Westchester County,36,119
 New York,NY,Wyoming County,36,121
 New York,NY,Yates County,36,123
 North Carolina,NC,Anson County,37,007
 North Carolina,NC,Beaufort County,37,013
 North Carolina,NC,Brunswick County,37,019
 North Carolina,NC,Cabarrus County,37,025
 North Carolina,NC,Carteret County,37,031
 North Carolina,NC,Chatham County,37,037
 North Carolina,NC,Cleveland County,37,045
 North Carolina,NC,Cumberland County,37,051
 North Carolina,NC,Davidson County,37,057
 North Carolina,NC,Durham County,37,063
 North Carolina,NC,Franklin County,37,069
 North Carolina,NC,Graham County,37,075
 North Carolina,NC,Guilford County,37,081
 North Carolina,NC,Haywood County,37,087
 North Carolina,NC,Hyde County,37,095
 North Carolina,NC,Johnston County,37,101
 North Carolina,NC,Lenoir County,37,107
 North Carolina,NC,Macon County,37,113
 North Carolina,NC,Mecklenburg County,37,119
 North Carolina,NC,Stanly County,37,167
 North Carolina,NC,Swain County,37,173
 North Carolina,NC,Union County,37,179
 North Carolina,NC,Warren County,37,185
 North Carolina,NC,Wayne County,37,191
 North Carolina,NC,Yadkin County,37,197
 North Carolina,NC,Alamance County,37,001
 North Carolina,NC,Alexander County,37,003
 North Carolina,NC,Alleghany County,37,005
 North Carolina,NC,Ashe County,37,009
 North Carolina,NC,Avery County,37,011
 North Carolina,NC,Bertie County,37,015
 North Carolina,NC,Bladen County,37,017
 North Carolina,NC,Buncombe County,37,021
 North Carolina,NC,Burke County,37,023
 North Carolina,NC,Caldwell County,37,027
 North Carolina,NC,Camden County,37,029
 North Carolina,NC,Caswell County,37,033
 North Carolina,NC,Catawba County,37,035
 North Carolina,NC,Cherokee County,37,039
 North Carolina,NC,Chowan County,37,041
 North Carolina,NC,Clay County,37,043
 North Carolina,NC,Columbus County,37,047
 North Carolina,NC,Craven County,37,049
 North Carolina,NC,Currituck County,37,053
 North Carolina,NC,Dare County,37,055
 North Carolina,NC,Davie County,37,059
 North Carolina,NC,Duplin County,37,061
 North Carolina,NC,Edgecombe County,37,065
 North Carolina,NC,Forsyth County,37,067
 North Carolina,NC,Gaston County,37,071
 North Carolina,NC,Gates County,37,073
 North Carolina,NC,Granville County,37,077
 North Carolina,NC,Greene County,37,079
 North Carolina,NC,Halifax County,37,083
 North Carolina,NC,Harnett County,37,085
 North Carolina,NC,Henderson County,37,089
 North Carolina,NC,Hertford County,37,091
 North Carolina,NC,Hoke County,37,093
 North Carolina,NC,Iredell County,37,097
 North Carolina,NC,Jackson County,37,099
 North Carolina,NC,Jones County,37,103
 North Carolina,NC,Lee County,37,105
 North Carolina,NC,Lincoln County,37,109
 North Carolina,NC,McDowell County,37,111
 North Carolina,NC,Madison County,37,115
 North Carolina,NC,Martin County,37,117
 North Carolina,NC,Mitchell County,37,121
 North Carolina,NC,Montgomery County,37,123
 North Carolina,NC,Moore County,37,125
 North Carolina,NC,Nash County,37,127
 North Carolina,NC,New Hanover County,37,129
 North Carolina,NC,Northampton County,37,131
 North Carolina,NC,Onslow County,37,133
 North Carolina,NC,Orange County,37,135
 North Carolina,NC,Pamlico County,37,137
 North Carolina,NC,Pasquotank County,37,139
 North Carolina,NC,Pender County,37,141
 North Carolina,NC,Perquimans County,37,143
 North Carolina,NC,Person County,37,145
 North Carolina,NC,Pitt County,37,147
 North Carolina,NC,Polk County,37,149
 North Carolina,NC,Randolph County,37,151
 North Carolina,NC,Richmond County,37,153
 North Carolina,NC,Robeson County,37,155
 North Carolina,NC,Rockingham County,37,157
 North Carolina,NC,Rowan County,37,159
 North Carolina,NC,Rutherford County,37,161
 North Carolina,NC,Sampson County,37,163
 North Carolina,NC,Scotland County,37,165
 North Carolina,NC,Stokes County,37,169
 North Carolina,NC,Surry County,37,171
 North Carolina,NC,Transylvania County,37,175
 North Carolina,NC,Tyrrell County,37,177
 North Carolina,NC,Vance County,37,181
 North Carolina,NC,Wake County,37,183
 North Carolina,NC,Washington County,37,187
 North Carolina,NC,Watauga County,37,189
 North Carolina,NC,Wilkes County,37,193
 North Carolina,NC,Wilson County,37,195
 North Carolina,NC,Yancey County,37,199
 North Carolina,NC,Alamance County,37,001
 North Carolina,NC,Alexander County,37,003
 North Carolina,NC,Alleghany County,37,005
 North Carolina,NC,Anson County,37,007
 North Carolina,NC,Ashe County,37,009
 North Carolina,NC,Avery County,37,011
 North Carolina,NC,Beaufort County,37,013
 North Carolina,NC,Bertie County,37,015
 North Carolina,NC,Bladen County,37,017
 North Carolina,NC,Brunswick County,37,019
 North Carolina,NC,Buncombe County,37,021
 North Carolina,NC,Burke County,37,023
 North Carolina,NC,Cabarrus County,37,025
 North Carolina,NC,Caldwell County,37,027
 North Carolina,NC,Camden County,37,029
 North Carolina,NC,Carteret County,37,031
 North Carolina,NC,Caswell County,37,033
 North Carolina,NC,Catawba County,37,035
 North Carolina,NC,Chatham County,37,037
 North Carolina,NC,Cherokee County,37,039
 North Carolina,NC,Chowan County,37,041
 North Carolina,NC,Clay County,37,043
 North Carolina,NC,Cleveland County,37,045
 North Carolina,NC,Columbus County,37,047
 North Carolina,NC,Craven County,37,049
 North Carolina,NC,Cumberland County,37,051
 North Carolina,NC,Currituck County,37,053
 North Carolina,NC,Dare County,37,055
 North Carolina,NC,Davidson County,37,057
 North Carolina,NC,Davie County,37,059
 North Carolina,NC,Duplin County,37,061
 North Carolina,NC,Durham County,37,063
 North Carolina,NC,Edgecombe County,37,065
 North Carolina,NC,Forsyth County,37,067
 North Carolina,NC,Franklin County,37,069
 North Carolina,NC,Gaston County,37,071
 North Carolina,NC,Gates County,37,073
 North Carolina,NC,Graham County,37,075
 North Carolina,NC,Granville County,37,077
 North Carolina,NC,Greene County,37,079
 North Carolina,NC,Guilford County,37,081
 North Carolina,NC,Halifax County,37,083
 North Carolina,NC,Harnett County,37,085
 North Carolina,NC,Haywood County,37,087
 North Carolina,NC,Henderson County,37,089
 North Carolina,NC,Hertford County,37,091
 North Carolina,NC,Hoke County,37,093
 North Carolina,NC,Hyde County,37,095
 North Carolina,NC,Iredell County,37,097
 North Carolina,NC,Jackson County,37,099
 North Carolina,NC,Johnston County,37,101
 North Carolina,NC,Jones County,37,103
 North Carolina,NC,Lee County,37,105
 North Carolina,NC,Lenoir County,37,107
 North Carolina,NC,Lincoln County,37,109
 North Carolina,NC,McDowell County,37,111
 North Carolina,NC,Macon County,37,113
 North Carolina,NC,Madison County,37,115
 North Carolina,NC,Martin County,37,117
 North Carolina,NC,Mecklenburg County,37,119
 North Carolina,NC,Mitchell County,37,121
 North Carolina,NC,Montgomery County,37,123
 North Carolina,NC,Moore County,37,125
 North Carolina,NC,Nash County,37,127
 North Carolina,NC,New Hanover County,37,129
 North Carolina,NC,Northampton County,37,131
 North Carolina,NC,Onslow County,37,133
 North Carolina,NC,Orange County,37,135
 North Carolina,NC,Pamlico County,37,137
 North Carolina,NC,Pasquotank County,37,139
 North Carolina,NC,Pender County,37,141
 North Carolina,NC,Perquimans County,37,143
 North Carolina,NC,Person County,37,145
 North Carolina,NC,Pitt County,37,147
 North Carolina,NC,Polk County,37,149
 North Carolina,NC,Randolph County,37,151
 North Carolina,NC,Richmond County,37,153
 North Carolina,NC,Robeson County,37,155
 North Carolina,NC,Rockingham County,37,157
 North Carolina,NC,Rowan County,37,159
 North Carolina,NC,Rutherford County,37,161
 North Carolina,NC,Sampson County,37,163
 North Carolina,NC,Scotland County,37,165
 North Carolina,NC,Stanly County,37,167
 North Carolina,NC,Stokes County,37,169
 North Carolina,NC,Surry County,37,171
 North Carolina,NC,Swain County,37,173
 North Carolina,NC,Transylvania County,37,175
 North Carolina,NC,Tyrrell County,37,177
 North Carolina,NC,Union County,37,179
 North Carolina,NC,Vance County,37,181
 North Carolina,NC,Wake County,37,183
 North Carolina,NC,Warren County,37,185
 North Carolina,NC,Washington County,37,187
 North Carolina,NC,Watauga County,37,189
 North Carolina,NC,Wayne County,37,191
 North Carolina,NC,Wilkes County,37,193
 North Carolina,NC,Wilson County,37,195
 North Carolina,NC,Yadkin County,37,197
 North Carolina,NC,Yancey County,37,199
 North Carolina,NC,Alamance County,37,001
 North Carolina,NC,Alexander County,37,003
 North Carolina,NC,Alleghany County,37,005
 North Carolina,NC,Anson County,37,007
 North Carolina,NC,Ashe County,37,009
 North Carolina,NC,Avery County,37,011
 North Carolina,NC,Beaufort County,37,013
 North Carolina,NC,Bertie County,37,015
 North Carolina,NC,Bladen County,37,017
 North Carolina,NC,Brunswick County,37,019
 North Carolina,NC,Buncombe County,37,021
 North Carolina,NC,Burke County,37,023
 North Carolina,NC,Cabarrus County,37,025
 North Carolina,NC,Caldwell County,37,027
 North Carolina,NC,Camden County,37,029
 North Carolina,NC,Carteret County,37,031
 North Carolina,NC,Caswell County,37,033
 North Carolina,NC,Catawba County,37,035
 North Carolina,NC,Chatham County,37,037
 North Carolina,NC,Cherokee County,37,039
 North Carolina,NC,Chowan County,37,041
 North Carolina,NC,Clay County,37,043
 North Carolina,NC,Cleveland County,37,045
 North Carolina,NC,Columbus County,37,047
 North Carolina,NC,Craven County,37,049
 North Carolina,NC,Cumberland County,37,051
 North Carolina,NC,Currituck County,37,053
 North Carolina,NC,Dare County,37,055
 North Carolina,NC,Davidson County,37,057
 North Carolina,NC,Davie County,37,059
 North Carolina,NC,Duplin County,37,061
 North Carolina,NC,Durham County,37,063
 North Carolina,NC,Edgecombe County,37,065
 North Carolina,NC,Forsyth County,37,067
 North Carolina,NC,Franklin County,37,069
 North Carolina,NC,Gaston County,37,071
 North Carolina,NC,Gates County,37,073
 North Carolina,NC,Graham County,37,075
 North Carolina,NC,Granville County,37,077
 North Carolina,NC,Greene County,37,079
 North Carolina,NC,Guilford County,37,081
 North Carolina,NC,Halifax County,37,083
 North Carolina,NC,Harnett County,37,085
 North Carolina,NC,Haywood County,37,087
 North Carolina,NC,Henderson County,37,089
 North Carolina,NC,Hertford County,37,091
 North Carolina,NC,Hoke County,37,093
 North Carolina,NC,Hyde County,37,095
 North Carolina,NC,Iredell County,37,097
 North Carolina,NC,Jackson County,37,099
 North Carolina,NC,Johnston County,37,101
 North Carolina,NC,Jones County,37,103
 North Carolina,NC,Lee County,37,105
 North Carolina,NC,Lenoir County,37,107
 North Carolina,NC,Lincoln County,37,109
 North Carolina,NC,McDowell County,37,111
 North Carolina,NC,Macon County,37,113
 North Carolina,NC,Madison County,37,115
 North Carolina,NC,Martin County,37,117
 North Carolina,NC,Mecklenburg County,37,119
 North Carolina,NC,Mitchell County,37,121
 North Carolina,NC,Montgomery County,37,123
 North Carolina,NC,Moore County,37,125
 North Carolina,NC,Nash County,37,127
 North Carolina,NC,New Hanover County,37,129
 North Carolina,NC,Northampton County,37,131
 North Carolina,NC,Onslow County,37,133
 North Carolina,NC,Orange County,37,135
 North Carolina,NC,Pamlico County,37,137
 North Carolina,NC,Pasquotank County,37,139
 North Carolina,NC,Pender County,37,141
 North Carolina,NC,Perquimans County,37,143
 North Carolina,NC,Person County,37,145
 North Carolina,NC,Pitt County,37,147
 North Carolina,NC,Polk County,37,149
 North Carolina,NC,Randolph County,37,151
 North Carolina,NC,Richmond County,37,153
 North Carolina,NC,Robeson County,37,155
 North Carolina,NC,Rockingham County,37,157
 North Carolina,NC,Rowan County,37,159
 North Carolina,NC,Rutherford County,37,161
 North Carolina,NC,Sampson County,37,163
 North Carolina,NC,Scotland County,37,165
 North Carolina,NC,Stanly County,37,167
 North Carolina,NC,Stokes County,37,169
 North Carolina,NC,Surry County,37,171
 North Carolina,NC,Swain County,37,173
 North Carolina,NC,Transylvania County,37,175
 North Carolina,NC,Tyrrell County,37,177
 North Carolina,NC,Union County,37,179
 North Carolina,NC,Vance County,37,181
 North Carolina,NC,Wake County,37,183
 North Carolina,NC,Warren County,37,185
 North Carolina,NC,Washington County,37,187
 North Carolina,NC,Watauga County,37,189
 North Carolina,NC,Wayne County,37,191
 North Carolina,NC,Wilkes County,37,193
 North Carolina,NC,Wilson County,37,195
 North Carolina,NC,Yadkin County,37,197
 North Carolina,NC,Yancey County,37,199
 North Dakota,ND,Barnes County,38,003
 North Dakota,ND,Benson County,38,005
 North Dakota,ND,Bottineau County,38,009
 North Dakota,ND,Bowman County,38,011
 North Dakota,ND,Burleigh County,38,015
 North Dakota,ND,Cass County,38,017
 North Dakota,ND,Dickey County,38,021
 North Dakota,ND,Dunn County,38,025
 North Dakota,ND,Eddy County,38,027
 North Dakota,ND,Foster County,38,031
 North Dakota,ND,Golden Valley County,38,033
 North Dakota,ND,Grant County,38,037
 North Dakota,ND,Griggs County,38,039
 North Dakota,ND,Kidder County,38,043
 North Dakota,ND,LaMoure County,38,045
 North Dakota,ND,McHenry County,38,049
 North Dakota,ND,McIntosh County,38,051
 North Dakota,ND,McLean County,38,055
 North Dakota,ND,Mercer County,38,057
 North Dakota,ND,Mountrail County,38,061
 North Dakota,ND,Oliver County,38,065
 North Dakota,ND,Pembina County,38,067
 North Dakota,ND,Ramsey County,38,071
 North Dakota,ND,Ransom County,38,073
 North Dakota,ND,Richland County,38,077
 North Dakota,ND,Rolette County,38,079
 North Dakota,ND,Sheridan County,38,083
 North Dakota,ND,Sioux County,38,085
 North Dakota,ND,Stark County,38,089
 North Dakota,ND,Steele County,38,091
 North Dakota,ND,Towner County,38,095
 North Dakota,ND,Traill County,38,097
 North Dakota,ND,Ward County,38,101
 North Dakota,ND,Williams County,38,105
 North Dakota,ND,Adams County,38,001
 North Dakota,ND,Billings County,38,007
 North Dakota,ND,Burke County,38,013
 North Dakota,ND,Cavalier County,38,019
 North Dakota,ND,Divide County,38,023
 North Dakota,ND,Emmons County,38,029
 North Dakota,ND,Grand Forks County,38,035
 North Dakota,ND,Hettinger County,38,041
 North Dakota,ND,Logan County,38,047
 North Dakota,ND,McKenzie County,38,053
 North Dakota,ND,Morton County,38,059
 North Dakota,ND,Nelson County,38,063
 North Dakota,ND,Pierce County,38,069
 North Dakota,ND,Renville County,38,075
 North Dakota,ND,Sargent County,38,081
 North Dakota,ND,Slope County,38,087
 North Dakota,ND,Stutsman County,38,093
 North Dakota,ND,Walsh County,38,099
 North Dakota,ND,Wells County,38,103
 North Dakota,ND,Adams County,38,001
 North Dakota,ND,Barnes County,38,003
 North Dakota,ND,Benson County,38,005
 North Dakota,ND,Billings County,38,007
 North Dakota,ND,Bottineau County,38,009
 North Dakota,ND,Bowman County,38,011
 North Dakota,ND,Burke County,38,013
 North Dakota,ND,Burleigh County,38,015
 North Dakota,ND,Cass County,38,017
 North Dakota,ND,Cavalier County,38,019
 North Dakota,ND,Dickey County,38,021
 North Dakota,ND,Divide County,38,023
 North Dakota,ND,Dunn County,38,025
 North Dakota,ND,Eddy County,38,027
 North Dakota,ND,Emmons County,38,029
 North Dakota,ND,Foster County,38,031
 North Dakota,ND,Golden Valley County,38,033
 North Dakota,ND,Grand Forks County,38,035
 North Dakota,ND,Grant County,38,037
 North Dakota,ND,Griggs County,38,039
 North Dakota,ND,Hettinger County,38,041
 North Dakota,ND,Kidder County,38,043
 North Dakota,ND,LaMoure County,38,045
 North Dakota,ND,Logan County,38,047
 North Dakota,ND,McHenry County,38,049
 North Dakota,ND,McIntosh County,38,051
 North Dakota,ND,McKenzie County,38,053
 North Dakota,ND,McLean County,38,055
 North Dakota,ND,Mercer County,38,057
 North Dakota,ND,Morton County,38,059
 North Dakota,ND,Mountrail County,38,061
 North Dakota,ND,Nelson County,38,063
 North Dakota,ND,Oliver County,38,065
 North Dakota,ND,Pembina County,38,067
 North Dakota,ND,Pierce County,38,069
 North Dakota,ND,Ramsey County,38,071
 North Dakota,ND,Ransom County,38,073
 North Dakota,ND,Renville County,38,075
 North Dakota,ND,Richland County,38,077
 North Dakota,ND,Rolette County,38,079
 North Dakota,ND,Sargent County,38,081
 North Dakota,ND,Sheridan County,38,083
 North Dakota,ND,Sioux County,38,085
 North Dakota,ND,Slope County,38,087
 North Dakota,ND,Stark County,38,089
 North Dakota,ND,Steele County,38,091
 North Dakota,ND,Stutsman County,38,093
 North Dakota,ND,Towner County,38,095
 North Dakota,ND,Traill County,38,097
 North Dakota,ND,Walsh County,38,099
 North Dakota,ND,Ward County,38,101
 North Dakota,ND,Wells County,38,103
 North Dakota,ND,Williams County,38,105
 North Dakota,ND,Adams County,38,001
 North Dakota,ND,Barnes County,38,003
 North Dakota,ND,Benson County,38,005
 North Dakota,ND,Billings County,38,007
 North Dakota,ND,Bottineau County,38,009
 North Dakota,ND,Bowman County,38,011
 North Dakota,ND,Burke County,38,013
 North Dakota,ND,Burleigh County,38,015
